Name,Fingerprint,Flags,IP,OrPort,ObservedBW,Uptime,GPS (Long/Lat),Date
Pascal8,7B2553AEA4A3FC9E1B513D772ECA652C8CC15337,MGH,23.254.166.222,80,9.695962999999999,2280668,36.155399/-95.993896,2015-07-11T00:00:00.000Z
behemotthecat,2466DD8A04F25C9E34D4E4C7869992BB221CABE5,M,80.203.16.46,443,0.601088,36,59.907501/10.605600,2015-07-11T00:00:00.000Z
aphelion,C20E2094B4311C511E55D6400E35F43C52516EFC,MH,93.185.109.191,8080,0.410384,5626189,50.083302/14.416700,2015-07-11T00:00:00.000Z
pippin,ED2D2CB72DE7D39DA02738CE0C65B7BE33EB10BB,M,78.46.17.136,9001,0.738514,2341807,51.000000/9.000000,2015-07-11T00:00:00.000Z
heHuffedAndHePuffed,2042F2A9A20B92F118445E933ACF29943DA23EF6,M,69.28.82.48,10001,0.49168599999999996,1274107,43.666698/-79.416702,2015-07-11T00:00:00.000Z
slendersuzy,A78383786375AD175CE47DFA2CAC208C453FBD95,M,69.164.197.36,9001,2.823623,324215,39.489899/-74.477303,2015-07-11T00:00:00.000Z
arkeny,CFB2132685497F7FF80D1AFDC30499FEDF1B20C6,M,187.205.206.137,9001,0.046079999999999996,10422,19.430000/-99.129997,2015-07-11T00:00:00.000Z
palyhomp,AD2DD2C1A293A0DB01330B5E5DA5E37B946A42FA,M,193.164.217.85,9001,1.123315,239138,52.366699/4.900000,2015-07-11T00:00:00.000Z
Teinetteiine,9C7E1AFDACC53228F6FB57B3A08C7D36240B8F6F,M,203.141.154.202,9001,0.277521,265899,35.689999/139.690002,2015-07-11T00:00:00.000Z
TorExitNode2,28AEAC203B69597A234CD2523AA7CDFA50CC9218,MGEH,95.130.15.97,443,2.712971,8124871,48.860001/2.350000,2015-07-11T00:00:00.000Z
onionnetHND01,8E259D1770C46CCFF3CA35AB91998255CD671721,MH,108.61.182.236,54370,0.061322,14505653,35.583302/139.748306,2015-07-11T00:00:00.000Z
Mischmaschine,33C31C2011271DE71FFA288F37A3AD24A6519C49,M,188.40.206.5,9001,0.422254,2781027,51.000000/9.000000,2015-07-11T00:00:00.000Z
0xSILICIUM,AE152B5E2114FACD23D3E17A70279CC850636931,MG,5.196.14.51,443,6.733065,886694,48.860001/2.350000,2015-07-11T00:00:00.000Z
bosbyshell,6C68492AC9D641F3478B23C3FED4AFE612E42624,M,178.114.17.18,443,0.388315,65189,48.200001/16.366699,2015-07-11T00:00:00.000Z
DscoZone,912625A67C20B52559601E807C4D2DA63C191F30,M,72.192.153.241,9001,1.1610820000000002,545889,33.200401/-117.290703,2015-07-11T00:00:00.000Z
PaulAtreidisMohadib,BF91FD76D2CDB80AB520D4B6F5E4836977CCD894,ME,94.219.115.237,443,0.028102000000000002,64642,49.975101/9.131400,2015-07-11T00:00:00.000Z
dadthelegend,C253FDF3BD9CADFB6879CC8E395E4C332FF91D37,M,81.4.105.228,9001,2.301995,259372,52.366699/4.900000,2015-07-11T00:00:00.000Z
startor2jp,BFF6F89936FAF54429D5E9E923CFA1B815D31021,MH,108.61.161.111,443,0.633004,1926929,35.583302/139.748306,2015-07-11T00:00:00.000Z
braaten,381AADD94206371B4D48B5EF8DBAB3C8947C688F,MGH,62.210.132.56,9001,3.933371,6477773,48.860001/2.350000,2015-07-11T00:00:00.000Z
jugbox,59317092746BDBCF23531C11A3AD698DD1F08DA4,M,198.46.153.51,9001,0.122749,2082091,42.986401/-78.727898,2015-07-11T00:00:00.000Z
wombat,BFD120625C0C6029BF652E255457C4DDD1D6A793,M,208.111.35.80,9001,0.503808,61,37.333801/-121.891502,2015-07-11T00:00:00.000Z
NX02,66CFF345821F0013B9DECF5F81BF0CD529D63790,MGE,188.138.17.15,9001,38.145874000000006,552151,48.600399/7.787400,2015-07-11T00:00:00.000Z
chloeandsaladass,333571D8820DA488960CCE0CE24C82CB4A3B9B3E,MH,31.220.15.211,9001,0.783355,718763,59.333302/18.049999,2015-07-11T00:00:00.000Z
killa,D031D12303425D9817D6A110888A01EC7FA76B4F,MH,107.191.62.29,443,0.300449,5292264,48.934200/2.354800,2015-07-11T00:00:00.000Z
TorNodeByGuenni,713F59450A2C521CB8C35ACD49E27B0E402CF993,M,88.198.154.112,443,1.2300309999999999,274012,51.000000/9.000000,2015-07-11T00:00:00.000Z
PAR1,97CA076140CFEAB94AE0FD6F8B504A2725D987B0,MGH,195.154.128.49,443,7.433266,2181848,48.860001/2.350000,2015-07-11T00:00:00.000Z
nunyabidnezz,A40EECBAD0134359A05F15AF7C2512B975CD9FE2,M,76.31.40.236,443,0.12185800000000001,639546,29.803101/-94.980202,2015-07-11T00:00:00.000Z
gpmr,F1F63D966CEB9946422E599F6219CB226194E377,ME,120.56.161.226,8080,0.057843000000000006,64,28.600000/77.199997,2015-07-11T00:00:00.000Z
rwxrwxrwx,C6C8AB471654F3189CC9CE8452EA966BFCFCBE4A,M,81.20.132.158,9001,0.231152,1654703,51.000000/9.000000,2015-07-11T00:00:00.000Z
0x007f0101,3B2757383632D8C20B5E02DB55FEFF6198C8FEF5,MGH,195.154.82.88,443,6.39466,2105049,48.860001/2.350000,2015-07-11T00:00:00.000Z
TotallyTORmal,1B6B55CCFB970DA5FA4EFF7A9E45DBFE87CF8FE8,MH,149.62.148.41,443,0.69241,2287094,50.083302/14.416700,2015-07-11T00:00:00.000Z
mgonzalezm,92DD0214BC72CB52777E2015230EAD3BE6B2EBB7,M,189.212.160.86,9001,1.644039,573958,25.666700/-100.316704,2015-07-11T00:00:00.000Z
ididnteditheconfig,9354D44E65848BDDCA5F74285273D3FA1DD18CBD,M,82.226.154.235,9001,0.145924,547066,43.599998/3.883300,2015-07-11T00:00:00.000Z
CookieNode,F9294F37A93124FC4CF631CAEA35E6BEA7282D20,M,84.162.10.181,9003,0.639301,62,51.133301/12.816700,2015-07-11T00:00:00.000Z
Unnamed,7D55CD0822420FAAD410B420816D7EE20B0E1C0B,M,88.115.243.144,16383,0.030084,6795348,60.170799/24.937500,2015-07-11T00:00:00.000Z
Sector001,F1A98CA0FA1B3DE0AD71B97A6F5003A6BACA9FEB,M,50.7.161.218,9001,11.966071,332331,52.349998/4.916700,2015-07-11T00:00:00.000Z
9501,4FADA5F11F19800D547963BAE29A0B8B804B3D60,M,162.244.28.159,9001,2.355806,761373,43.423599/-80.480003,2015-07-11T00:00:00.000Z
cherryjam1,672404FE42668D57AC6E1E16EB774BF4851CBAAF,MGH,217.197.91.145,993,2.2171950000000002,3218164,52.516701/13.400000,2015-07-11T00:00:00.000Z
startor1ustx,31165FF71B344D02E383783E2195404CC5FCD61C,MH,45.34.15.123,443,0.640079,1323186,34.011501/-117.853500,2015-07-11T00:00:00.000Z
iLoveDemocracy3,E04EC2A33240BB86D401C6DE0E75064D56A39455,MG,104.223.16.216,9001,2.25529,1872279,34.043800/-118.251198,2015-07-11T00:00:00.000Z
ididnteditheconfig,194272BE950F89C507FFAA2D2CFC4E5E3E699377,M,213.141.149.227,8443,0.244064,194529,55.752201/37.615601,2015-07-11T00:00:00.000Z
v01d,049C1168996B33B2240DF6D83C35B85452CF70A6,MGH,78.107.239.213,443,10.673884,4138779,55.752201/37.615601,2015-07-11T00:00:00.000Z
startor2sg,D9872BF32E16B09B252348FB1AF9810D107CD8D7,MH,128.199.243.62,443,0.536602,1906390,1.293100/103.855797,2015-07-11T00:00:00.000Z
Klaus,52B31976BDB5D1BEA9343CA7A27560EAEE86AFD0,MH,107.191.101.129,9001,0.459363,2484035,32.985401/-83.882103,2015-07-11T00:00:00.000Z
cubensis,48887B7BD1A8A8B25DE82A1CF8F96F869B9DA7AD,MG,173.255.237.165,9001,2.466732,3438936,39.489899/-74.477303,2015-07-11T00:00:00.000Z
9500,1118E8C52C4B72475E4905DEA3AB3B3D97C39D52,M,188.129.38.231,9001,0.35414,1,45.166698/15.500000,2015-07-11T00:00:00.000Z
mixerbox,A4E41147E6E5AF155719C19919FD6A60EF4870BF,MG,208.66.30.27,110,2.497536,0,37.774899/-122.419403,2015-07-11T00:00:00.000Z
bebebe,10C6B89A07D5FC47B5FBC250292715A7CC268496,M,195.91.237.150,55555,0.452077,354960,55.752201/37.615601,2015-07-11T00:00:00.000Z
HKRealDemocracy,4A36BF5645E0D61228BBAB2750CCF9EB20D2C17D,M,116.49.205.250,9001,0.512481,179741,22.250000/114.166702,2015-07-11T00:00:00.000Z
gargath,68FE1B7511B5956D81DDDD23B30B49828DF36D21,M,192.155.95.222,9851,0.071634,9060000,39.489899/-74.477303,2015-07-11T00:00:00.000Z
torsmrn,82C971ABB5CCCE5D32CDCDB4C9C2F0BFBB7917F0,MEH,209.234.102.238,443,2.413248,1663592,37.498001/-122.267197,2015-07-11T00:00:00.000Z
relay101214,7B4D7E4907D79DBEA5CBC706F86F98852A1F76EF,MGH,104.131.73.86,9001,10.851657999999999,23371190,40.714298/-74.005997,2015-07-11T00:00:00.000Z
mtstarper,0A38C0FA6CD97986E11528CE73777A2EFA8E47C5,MH,141.105.68.12,443,0.327658,2978294,55.750000/37.616600,2015-07-11T00:00:00.000Z
Hafez,C68B7E21DD0F2F3E070AEC67305278F0E4920A83,MH,188.40.143.7,443,12.321941,755502,51.000000/9.000000,2015-07-11T00:00:00.000Z
tor4ever,5ACCBBC43A117F8C55AFDAABD24C72F06E091D64,MGH,82.221.130.102,9001,4.4122200000000005,2678590,65.000000/-18.000000,2015-07-11T00:00:00.000Z
Watson,DFBD4AD44C2EC14EA921C639859CE432A35542B7,MGEH,69.5.113.57,9001,7.4922569999999995,431514,44.480598/-72.717697,2015-07-11T00:00:00.000Z
OrphanOrOften,6AD3EA55B87C80971F353EBA710F6550202A9355,M,71.19.157.127,993,0.061439999999999995,2,37.368801/-122.036301,2015-07-11T00:00:00.000Z
ididteditheconfigsr,82BBC61345F7AAD008728FBC90EB42D717E031EC,ME,179.178.128.68,9001,0.108266,6769,-23.547701/-46.635799,2015-07-11T00:00:00.000Z
Unnamed,721E45D2662A4E3F8A39AEE0386992DD8812445B,M,83.166.107.82,9001,0.113489,1,55.750000/37.616600,2015-07-11T00:00:00.000Z
FRNode1EddaiSu,3B4FA23831CC69C136418B0305381A5103A3B470,M,92.222.22.113,443,2.7958719999999997,881484,48.866699/2.333300,2015-07-11T00:00:00.000Z
ChickenLiver,73067CD4ADD8A294BDA913DF45B63190A52B5F9F,M,178.62.112.71,9001,13.420133,100776,EC2V/51.514198,2015-07-11T00:00:00.000Z
notthedefault,B15087F4CFA54D60CA84F5DE2069958B697C5845,MG,188.226.227.150,9001,3.668657,8203496,52.349998/4.916700,2015-07-11T00:00:00.000Z
prospero,BFB01CAB4C4CFDD398F3548BD071E3F6E204DF0E,MGH,195.154.42.101,9001,5.615594,1721910,48.860001/2.350000,2015-07-11T00:00:00.000Z
TheYOSH,064D183D34DECB84F72C4335B0C24D1E8946A9BA,MH,83.117.96.178,9001,0.52289,1130831,53.227699/6.570000,2015-07-11T00:00:00.000Z
default,F12A72AA727D91EF77F721C294C8F2961FB28D4B,M,173.51.84.222,443,0.17305600000000002,25,34.232101/-119.075203,2015-07-11T00:00:00.000Z
yog,58ABC12C8CC74E966ED65547A2EEC1F83477D569,MH,68.104.194.111,9001,0.121105,2264800,33.491199/-111.923698,2015-07-11T00:00:00.000Z
kanmon,6AD6135899E0347487015938080FC4A063E26642,MH,81.7.13.248,443,0.9216409999999999,1793538,51.000000/9.000000,2015-07-11T00:00:00.000Z
wtfthor,0B4464C41BCA8265ECB34771AE812611A09CA6B0,MGH,212.83.176.122,9001,7.067518,837713,48.860001/2.350000,2015-07-11T00:00:00.000Z
Unnamed,12AEBA6938D824CF9F101FBE7237FB49E6094116,M,85.228.228.140,9001,1.2558989999999999,3437900,57.783298/11.716700,2015-07-11T00:00:00.000Z
wewillrockthatworld,BE437DCDE8DDEDB9EEF65ACEF48AC3A27630BFB4,M,78.46.64.245,9001,0.14560599999999999,19680262,51.000000/9.000000,2015-07-11T00:00:00.000Z
jwhardcastle,32CBECF51A2FC2A1DD6677B4BEEF23F4F7EF96A1,ME,173.255.232.192,9001,0.353722,4666866,39.489899/-74.477303,2015-07-11T00:00:00.000Z
Raiden,0A0FBEC1C2DAACACFDEC48ED91C1E37739E4F490,MGH,217.12.204.147,9001,7.692603,5262840,50.450001/30.523300,2015-07-11T00:00:00.000Z
Unnamed,28E20F1D9BE75FCA617F996466AC42CE952DF240,MG,134.255.239.245,9001,4.065564,3218299,51.000000/9.000000,2015-07-11T00:00:00.000Z
4883aabf23b6edfa5,2783DCD24295B44317D2AB1F63EB24CB6FF18972,M,122.58.127.108,9001,0.061923,259373,-41.000000/174.000000,2015-07-11T00:00:00.000Z
books1727,D30CF6020A08F1EEB8225927470678234BF8136F,MG,134.249.147.174,443,2.9507950000000003,259433,50.450001/30.523300,2015-07-11T00:00:00.000Z
default,11510FE3F6F9271B26AFA18406AA49A6B4F78949,M,178.85.212.158,443,0.060881,129959,51.929901/4.579600,2015-07-11T00:00:00.000Z
Unnamed,667989C3683F0CCAD68F7BE01293D737E9E33E03,MGH,87.120.37.134,9001,3.6782049999999997,1451435,42.700001/23.333300,2015-07-11T00:00:00.000Z
default,1C2F0CB7FF66D094DD652252174CA0F6454ECD8E,M,79.98.88.152,443,0.133015,130074,55.750000/37.616600,2015-07-11T00:00:00.000Z
Tr2Relay1,6462266D153F6D94A43E6E9D3FA0FD28E242508C,M,87.145.216.124,9001,0.935765,113467,51.000000/9.000000,2015-07-11T00:00:00.000Z
xzdsb,908E92C6E34B35D4230C46F8604D0BF8B36F2BE4,MG,213.239.217.18,1337,6.918916,218884,49.447800/11.068300,2015-07-11T00:00:00.000Z
grupm4ster,E83B6DF0638F7928E316B003E5997DC433FD32A2,ME,54.94.241.181,9001,0.06647700000000001,3404846,-23.473301/-46.665798,2015-07-11T00:00:00.000Z
Allan,DD7AD1486546D262198D7A81824C2121CDAF2614,M,109.212.177.204,9001,4.598180999999999,130784,45.875401/4.679700,2015-07-11T00:00:00.000Z
channelThree,CB434D95371881142D16591060F5A2753D2CBA55,M,92.108.120.41,9001,0.687273,221719,52.349998/4.916700,2015-07-11T00:00:00.000Z
Nicoolnode,DA6DDC99B3B86F0783891E187CE0149EFE5255C9,MH,95.215.46.244,995,0.646852,2259597,59.329399/18.068600,2015-07-11T00:00:00.000Z
Unnamed,24EC62BDB33755228FE45CB7A72471463EAA7945,M,188.165.26.13,9200,1.9496959999999999,80401,56.000000/24.000000,2015-07-11T00:00:00.000Z
Unnamed,4D8AF83108E7E99A67CC6513114B64920BB73A65,M,188.109.244.8,13001,0.07396,3558252,51.000000/9.000000,2015-07-11T00:00:00.000Z
xor,216836F8257C79DA0C0C6F9E577A136C22DB827B,ME,194.135.85.95,9001,0.093184,5978,56.000000/24.000000,2015-07-11T00:00:00.000Z
DFRIpi004,57DA1B2A27676DAAED418D5C60CB3FEB3D736E71,M,5.150.204.149,443,0.809217,1554929,59.329399/18.068600,2015-07-11T00:00:00.000Z
vaporware,80214A345088748FC04AEC72428282D1CCF9E134,M,24.62.160.97,9001,0.31483300000000003,238632,43.013901/-71.435204,2015-07-11T00:00:00.000Z
yaudepoele,33621F434005527617B89DFA6DCEC119CEF7272F,MH,109.190.109.228,9001,0.228526,2655026,48.835701/2.247300,2015-07-11T00:00:00.000Z
Unnamed,740E4C4842E4C190DFEC278EC1FD754FD261A864,M,46.9.195.20,443,1.582126,64904,59.916698/10.750000,2015-07-11T00:00:00.000Z
Unnamed,D9C7ACBC12C3EE1A386C1305D23C854C46D12AFD,MGH,185.82.216.164,443,2.704513,864184,42.700001/23.333300,2015-07-11T00:00:00.000Z
myentrynode88,D231F2DD9B8B9EA1F786E0F8D4D8EDF58CB6D78C,M,91.65.30.100,9001,0.079024,1469146,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,19F4D960289B1F75E40DA0FDD34F8159644BF2D5,M,178.62.79.227,9001,0.122126,2710840,EC2V/51.514198,2015-07-11T00:00:00.000Z
TorDEBaer,AE0C8B523A1D6518F39F61B5A9F8F50A86634FBE,M,91.64.54.129,9050,1.266944,5440553,51.000000/9.000000,2015-07-11T00:00:00.000Z
PPTOR0008,B2776B248AAEDBBE95FFED5725E2EB64257B2E84,M,185.65.205.18,9001,0.8180810000000001,756278,41.013599/28.955000,2015-07-11T00:00:00.000Z
Unnamed,8A21B36D45F3B835B144C280BB3DFB6BE9EB7AD5,M,178.63.40.241,9001,1.5299459999999998,52,51.000000/9.000000,2015-07-11T00:00:00.000Z
kingqueen,7B48192A59A903F914ECF73ADBC3711F3E8EAE01,MGH,37.187.22.131,143,6.871428,1898340,48.860001/2.350000,2015-07-11T00:00:00.000Z
zwiebelfisch1,99B1E69B75BB7E11BA887EF2DF250763B578DAE9,MH,87.106.189.238,9001,0.609675,22176504,51.000000/9.000000,2015-07-11T00:00:00.000Z
XrandomUser,F6CD7EDA700746CA1778DE70BF115BBDC1A3E09E,M,84.125.60.33,9001,0.066005,1286011,40.400002/-3.683300,2015-07-11T00:00:00.000Z
blackPanther,17460997E66C47F805A834BE93CC14EC0DC608EA,MH,213.183.56.140,443,2.444966,3892526,55.750000/37.616600,2015-07-11T00:00:00.000Z
noden1,B1830E03708725D32AF910EF70AB5C1138AB9068,MH,73.47.247.24,443,0.790188,976685,38.000000/-97.000000,2015-07-11T00:00:00.000Z
TalShiar,8806C3E6FA42B07113F3A1553DE70C0A30101201,MGH,139.18.25.35,9001,8.700586999999999,1956954,51.299999/12.333300,2015-07-11T00:00:00.000Z
erebus,E7727A0DC39D83CD78E085DE3CB90D26BF476696,MH,84.209.83.212,9001,0.24584299999999998,2594683,59.916698/10.750000,2015-07-11T00:00:00.000Z
klandikecat5,A7BC1C042100C59E83B70EB1549F02CF884735E7,M,89.0.185.200,443,0.056756,30,50.779400/7.186800,2015-07-11T00:00:00.000Z
rasptorpipi,E82E1E0AA600C5B1A033B56FFEBD25E1DAA96BA4,M,84.240.60.234,9001,1.234232,64905,56.000000/24.000000,2015-07-11T00:00:00.000Z
wannenode,0D145F7F9A0DD2E5F5BF9476E01141A736BCBE50,M,78.47.172.244,5223,1.168445,194529,51.000000/9.000000,2015-07-11T00:00:00.000Z
ultraexit19,A66956CDCA3BA2220941778248266CA9F711DC3B,MGEH,89.105.194.86,9001,7.741919,3299816,52.366699/4.900000,2015-07-11T00:00:00.000Z
spongeship,7C4E1496CF81D911DEE31216A41EE0E05CB62B3A,M,104.131.205.192,9001,0.110357,64843,40.714298/-74.005997,2015-07-11T00:00:00.000Z
jy77,0616A9766F01BE7C85475EA1E05FBED8C59C4002,M,46.59.199.140,443,1.128093,1,53.606800/10.047400,2015-07-11T00:00:00.000Z
k2tor,23AA8C61EC325C1F9B2443A64F5721C8D1074E0C,MH,134.130.181.43,9001,2.673414,4216382,50.770802/6.105300,2015-07-11T00:00:00.000Z
Zitlo,C362657067523486C50524D98C881691C8445A2F,M,88.152.147.196,9001,0.489565,259629,51.000000/9.000000,2015-07-11T00:00:00.000Z
Sovigod,FE9F2102871CFC864FF90FB515451F62654CCC73,ME,178.89.2.110,9001,1.865266,9072019,48.000000/68.000000,2015-07-11T00:00:00.000Z
Pagkaki,7D693C2A9C3B0B2D69F473AF1C0E1CBE05EAD412,MH,83.212.96.183,443,1.466377,4433216,37.983299/23.733299,2015-07-11T00:00:00.000Z
torZilla,309689E238D2790917F36AB5D2A34021C530555F,MGEH,212.83.167.175,9001,5.133439999999999,10248175,48.860001/2.350000,2015-07-11T00:00:00.000Z
FreeSpeechTor,B8AAD858A036B11DA9E67BB65615E1D731C7B15D,ME,71.135.43.145,443,0.041674,141186,37.735001/-122.208801,2015-07-11T00:00:00.000Z
ididnteditheconfig,7032425B1D338201545B060FC81A4942B5AB52A0,M,84.82.138.98,9001,0.35578699999999996,501024,52.366699/4.900000,2015-07-11T00:00:00.000Z
modio3,7E740E3120EE1C20EA3CCC33E009D6BB4C23DA0B,MH,85.24.215.116,9001,0.064921,2387235,59.329399/18.068600,2015-07-11T00:00:00.000Z
An0n1m4t0R,949FB50944592628234D2278C33E197EE2FCEA4A,MH,87.216.171.179,9001,0.087212,951966,40.400002/-3.683300,2015-07-11T00:00:00.000Z
Unnamed,10030B8B9ADF4861F9AD2A8DAA88695935BBF817,M,212.224.89.253,9001,1.1985219999999999,64846,51.000000/9.000000,2015-07-11T00:00:00.000Z
miniMe,87652A677EE03C02BA5D42B3D5FB4CC3CF64E08A,ME,91.205.239.133,993,3.931346,82054,55.755600/60.702801,2015-07-11T00:00:00.000Z
bhsprimary,5AF94DA91B319AE38EB96AE61B22237A30BBDF82,M,173.255.250.240,9001,0.614011,332450,39.489899/-74.477303,2015-07-11T00:00:00.000Z
riotpls,9822EFEAA5CEF769306A3AAEE113BE5BE54D4680,M,205.185.122.152,9001,0.290792,9561566,37.333801/-121.891502,2015-07-11T00:00:00.000Z
nikola,C1486A823D0B0DB7EA43AE11DC2A95F697F1A456,M,178.79.159.224,9001,1.503009,6076411,51.500000/-0.130000,2015-07-11T00:00:00.000Z
R0cky,78F9EDB84CF31EAC99DD8F7C0D6E8A02E49229FF,MG,188.68.222.108,443,2.828652,209492,55.750000/37.616600,2015-07-11T00:00:00.000Z
Unnamed,70B7181A024AC72699D7D5F586FCA832D09837B0,MGEH,104.255.64.26,443,6.997435,963800,41.448601/-75.727997,2015-07-11T00:00:00.000Z
foolproof,B7E08F2C9C26F10CE2B05D6EDE40DDEDBE8B6FCF,MH,62.157.40.157,443,1.1655799999999998,693821,52.368900/13.127300,2015-07-11T00:00:00.000Z
CalyxInstitute02,51BFE90C64B84C912D3D1D303605CE2A67970EC0,MGEH,162.247.72.212,443,7.162533000000001,16288098,40.721401/-74.005203,2015-07-11T00:00:00.000Z
ratwerksT1,AD1B3496B2CE5352A1D69E1D1CB7EC1BADF8394D,MH,23.239.27.28,143,2.5043629999999997,1718597,38.000000/-97.000000,2015-07-11T00:00:00.000Z
cliffhanger,FA1A2C660AD4FDE689F2F4ECFA428BBCE7212E21,MGH,38.229.0.28,9001,3.2809250000000003,13923313,38.000000/-97.000000,2015-07-11T00:00:00.000Z
Unnamed,DBA23491B9EF5E4EDE7294232366048E6F8A22B1,M,67.244.54.57,9001,0.751126,1102209,43.163700/-70.675003,2015-07-11T00:00:00.000Z
472947,8E496F37013A0A4DDED900491EAEA34D6CCEDBB7,M,93.221.212.56,9020,0.067131,3,49.481098/8.435300,2015-07-11T00:00:00.000Z
theOnionKnight,B342F74010CADBD8D2E47141A9CFFFDFEA0E8CBA,MGH,141.20.33.68,9001,2.514681,11210641,52.516701/13.400000,2015-07-11T00:00:00.000Z
emersion,424229F4327D707F5467F3E3718678F67FBE31FB,M,178.62.125.24,9001,0.561745,787394,EC2V/51.514198,2015-07-11T00:00:00.000Z
torrew1791,CC6AB010C96CAE0DCB4C862946434538DB2E0500,ME,46.147.121.18,9001,3.1847869999999996,264618,47.231300/39.723301,2015-07-11T00:00:00.000Z
DestinyOceolot,1B9FF1AD8B0CCED2245D1FCCF48409707ED6BB52,M,151.230.143.67,9001,0.723758,272371,51.383301/0.516700,2015-07-11T00:00:00.000Z
thebalcony,8CD899936340E44A03939F6AD53B3173F11230D7,MH,188.122.5.161,9001,0.384687,453882,51.099998/17.033300,2015-07-11T00:00:00.000Z
ididnteditheconfi,33F63FAD0423C28AFE5B2A114E68DB8E11BB898A,M,84.182.115.68,9001,0.291539,64965,51.783298/7.616700,2015-07-11T00:00:00.000Z
default,25B75120439E01E13AB7413C9B2E48310ADFC0F8,M,94.193.140.80,443,0.14973599999999998,17696,53.551701/-1.482400,2015-07-11T00:00:00.000Z
fightunfreedominus,9AC8E5FB4C0F53DB2D166F053642782326E6686F,MGH,198.55.119.117,9001,2.2989859999999998,2613740,34.043800/-118.251198,2015-07-11T00:00:00.000Z
Unnamed,CFD9EE3299D25676DAD5B2D63AF72ACEF016DC2F,M,79.93.49.13,443,0.294062,7564,48.860001/2.350000,2015-07-11T00:00:00.000Z
default,E2BAC5439FDB87C5276B27ECD9E7580792AC323D,MH,84.226.133.194,443,0.426421,2516480,47.000000/8.000000,2015-07-11T00:00:00.000Z
informationalley,F83A64E0FA85BC224807919772FE14E1BA07CEF5,MG,178.63.85.14,9001,4.921061,1429692,51.000000/9.000000,2015-07-11T00:00:00.000Z
Polaris,A2C2F9B652D6CFC6E0E329ED4577797CC9AD6BAB,MG,82.94.204.170,80,3.567339,5191419,52.366699/4.900000,2015-07-11T00:00:00.000Z
BSDTorProject,AB24F62DDC172583CFF7667950D0594B19D3BA93,M,81.7.3.247,9001,0.5612699999999999,198540,51.000000/9.000000,2015-07-11T00:00:00.000Z
sealevelresearch,2A425659CD353BDE0064188D28F28B912022AEFB,M,164.39.42.254,443,0.12286799999999999,18512740,51.500000/-0.130000,2015-07-11T00:00:00.000Z
yourdaddy,64FA8F9E267E4C285189F574F9AA4688678D3152,MEH,185.61.149.51,9001,1.989233,835395,56.950001/24.100000,2015-07-11T00:00:00.000Z
TorYasu,ACD40E1885BB0C74D9ABF05083936D00076788EF,M,117.18.99.249,10222,0.07651300000000001,1871789,22.250000/114.166702,2015-07-11T00:00:00.000Z
fuldator,72CA912C92BF750BC5679319422FCB20AF2229CC,M,87.185.255.130,9001,2.599136,133008,50.316700/9.466700,2015-07-11T00:00:00.000Z
seele,000A10D43011EA4928A35F610405F92B4433B4DC,M,73.15.150.172,9001,0.12231399999999999,1936872,38.000000/-97.000000,2015-07-11T00:00:00.000Z
EmptyTor,4726CBCE69969A009DE87C46835DA1D20B045FC3,MH,91.64.85.190,9001,0.799153,1863225,51.000000/9.000000,2015-07-11T00:00:00.000Z
rainmadecloud,18FDEE3BE734F83BB27C37DDD3350547C7ADBA6B,M,107.170.247.33,443,0.692572,4220289,37.774899/-122.419403,2015-07-11T00:00:00.000Z
default,1B225C0EEF0DA21DF0347C79096B316909EFAC44,M,218.230.53.213,443,0.16862,15522,35.856899/139.648895,2015-07-11T00:00:00.000Z
Ziege,AD4D596A638CA4BF4BA5A70F7932D8DF965314BD,M,178.25.104.29,9001,0.312238,2007983,51.299999/12.333300,2015-07-11T00:00:00.000Z
SingSingSing,2C85025A904AA99573B900942A46ADCDF731073E,MH,139.162.7.44,9003,0.563414,1386164,1.366700/103.800003,2015-07-11T00:00:00.000Z
ghett0blaster,DD4EF4A727B866DEAF5D2C8CEAE23D0BE9B4B310,ME,5.175.194.69,9001,0.755476,747772,51.000000/9.000000,2015-07-11T00:00:00.000Z
iloigor,D2C47BD1DABB59610E7D3A18E854AF92883355F9,M,212.129.16.182,443,1.5684449999999999,878766,48.860001/2.350000,2015-07-11T00:00:00.000Z
TuckerWales,45134FD01368582443ED406959712BE611D40EAF,MG,45.56.98.53,61616,2.7863539999999998,710223,39.489899/-74.477303,2015-07-11T00:00:00.000Z
GTOW001,81D906C2A4258A25AD2C45104F3CCE71C8CB1F55,MEH,185.77.131.102,9001,3.887037,454694,52.366699/4.900000,2015-07-11T00:00:00.000Z
panopticant2,2EC0C66EA700C44670444280AABAB1EC78B722A0,M,167.114.113.48,443,2.190947,23309,45.507801/-73.580399,2015-07-11T00:00:00.000Z
v8vWLvtBg17bVsdF,AA5D47D5A96AE3084379663056C321A0812154D5,ME,81.89.0.197,443,0.554948,11808528,46.000000/25.000000,2015-07-11T00:00:00.000Z
Mundl,79DEB4E02FD08AE1AEB4D8594AAB082375E9062D,M,195.230.168.83,9001,2.097068,16928114,48.200001/16.366699,2015-07-11T00:00:00.000Z
HackThisSite,79913D553FD12BBB94C706D35E9CCEE3F94CD5AC,MGH,198.148.81.167,47580,3.142536,5097977,39.752499/-104.999496,2015-07-11T00:00:00.000Z
